ID,qualifier_count,thought_verbs_count,loud_verbs_count,neutral_verbs_count,quiet_verbs_count
id23924,1,1,0,0,0
id23925,0,0,0,1,0
id23927,0,0,0,0,0
id23929,1,0,0,0,0
id23931,0,0,0,0,0
id23932,0,0,0,0,0
id23933,0,1,0,0,0
id23935,0,0,0,0,0
id23936,1,1,0,0,0
id23938,0,0,0,0,0
id23940,0,0,0,0,0
id23942,0,0,0,1,0
id23943,0,0,0,0,0
id23944,0,0,0,0,0
id23946,0,0,0,0,0
id23947,0,0,0,0,0
id23948,0,1,0,0,0
id23949,0,0,0,0,0
id23950,0,1,0,0,0
id23952,1,0,0,0,0
id23953,0,0,0,0,0
id23954,0,0,0,0,0
id23955,0,0,0,0,0
id23956,0,0,0,0,0
id23957,2,0,0,0,0
id23958,0,0,0,0,0
id23959,0,0,0,0,0
id23960,0,0,0,0,0
id23963,0,0,0,0,0
id23966,1,1,0,0,0
id23967,0,0,0,0,0
id23968,0,4,0,0,0
id23969,0,0,0,0,0
id23970,0,0,0,0,0
id23973,0,0,0,0,1
id23974,1,0,0,0,0
id23975,0,1,0,0,0
id23977,0,0,0,0,0
id23978,0,0,1,0,0
id23979,1,1,0,2,0
id23980,0,0,0,0,0
id23982,0,0,0,0,0
id23984,1,0,0,0,0
id23986,0,1,0,1,0
id23987,0,0,0,0,0
id23989,0,0,0,0,0
id23990,0,0,0,0,0
id23991,4,2,0,0,0
id23992,2,1,0,0,0
id23993,0,0,0,0,0
id23995,0,0,0,1,0
id23997,3,1,0,0,0
id23998,0,1,0,0,0
id23999,0,0,0,0,0
id24000,0,0,0,0,0
id24001,0,0,0,0,0
id24003,0,0,0,0,0
id24004,0,0,0,0,0
id24006,0,1,0,0,0
id24007,1,0,0,0,0
id24009,2,0,0,1,0
id24011,1,0,0,0,0
id24012,0,0,0,0,0
id24013,1,0,0,0,0
id24014,1,0,1,0,0
id24018,1,0,0,0,0
id24020,1,2,0,0,0
id24024,0,0,0,1,0
id24026,0,2,0,0,0
id24027,0,0,0,0,0
id24028,0,0,0,0,0
id24029,0,0,0,0,0
id24030,0,0,0,0,0
id24031,1,0,0,0,0
id24032,0,0,0,0,0
id24034,0,1,0,0,0
id24036,0,0,0,0,0
id24039,0,0,0,2,0
id24042,0,0,0,0,0
id24043,0,0,0,0,0
id24045,0,0,2,0,0
id24048,1,0,0,0,0
id24049,2,0,0,1,0
id24051,0,1,0,0,0
id24053,0,2,0,0,0
id24054,0,0,0,0,0
id24055,0,0,0,0,0
id24057,0,0,0,0,0
id24058,1,0,0,0,0
id24059,1,1,0,0,0
id24064,0,1,0,0,0
id24065,1,0,0,0,0
id24066,0,0,0,0,0
id24069,0,0,0,0,0
id24070,1,0,0,0,0
id24071,0,0,0,0,0
id24076,2,1,0,0,0
id24077,0,0,0,0,0
id24078,1,0,0,0,0
id24079,1,0,0,0,0
id24084,0,0,0,0,0
id24085,2,0,0,0,0
id24086,0,0,0,0,0
id24087,2,0,0,0,0
id24089,0,0,0,0,0
id24090,2,0,0,0,0
id24091,1,0,0,0,0
id24092,0,0,0,0,0
id24095,0,1,0,0,0
id24098,1,0,0,0,0
id24100,0,1,0,1,0
id24101,1,0,0,0,0
id24102,0,0,0,0,0
id24103,0,0,0,0,0
id24109,0,0,0,0,0
id24110,0,0,0,0,0
id24111,0,0,0,0,0
id24112,1,1,1,0,0
id24113,1,0,0,0,0
id24114,0,1,0,0,0
id24115,0,0,0,0,0
id24116,0,0,0,0,0
id24118,0,0,0,0,0
id24119,1,0,0,0,0
id24120,1,0,0,0,0
id24121,1,0,1,0,0
id24122,0,0,1,0,0
id24123,0,2,0,0,0
id24124,0,0,0,0,0
id24125,1,3,0,0,0
id24126,1,0,0,0,0
id24127,0,1,0,0,0
id24129,0,0,0,0,0
id24130,3,3,0,1,0
id24131,0,0,0,0,0
id24132,0,0,0,0,0
id24133,0,0,0,0,0
id24135,0,0,0,1,1
id24136,0,0,0,0,1
id24137,1,1,0,0,0
id24139,0,0,0,0,0
id24140,0,0,0,0,0
id24141,1,1,0,0,0
id24143,0,1,0,0,0
id24145,0,1,0,0,0
id24147,1,0,0,0,0
id24149,0,0,0,0,0
id24151,1,0,0,0,0
id24152,0,0,0,0,0
id24153,1,0,0,0,0
id24154,1,0,0,0,0
id24156,0,0,0,0,0
id24157,0,0,0,0,0
id24158,0,0,0,0,0
id24159,4,2,0,0,0
id24160,2,0,0,1,0
id24161,0,0,0,0,0
id24162,1,0,0,0,0
id24164,1,0,0,0,0
id24165,1,1,0,0,0
id24166,0,1,0,0,0
id24167,0,1,0,0,0
id24168,2,1,0,1,0
id24169,0,1,0,0,0
id24171,1,0,0,0,0
id24172,1,0,0,0,0
id24173,0,0,0,0,0
id24175,1,0,0,0,0
id24176,0,0,0,0,0
id24178,0,1,0,0,0
id24180,0,1,1,0,0
id24182,0,0,0,0,0
id24183,1,0,0,0,0
id24184,3,0,0,0,0
id24190,0,1,0,0,0
id24191,1,0,0,0,0
id24192,0,0,0,0,0
id24193,0,0,0,0,0
id24196,1,0,0,0,0
id24197,0,0,0,0,0
id24198,2,1,0,0,0
id24199,0,0,0,0,0
id24200,0,0,0,0,0
id24203,0,0,1,0,0
id24206,0,0,0,1,0
id24207,3,1,0,0,0
id24208,1,0,0,0,0
id24209,0,0,0,0,0
id24210,1,0,0,0,0
id24211,1,0,0,0,0
id24213,1,1,0,0,0
id24214,0,0,0,0,0
id24215,0,0,0,0,0
id24216,0,0,0,0,0
id24217,0,0,0,0,0
id24218,1,0,0,0,0
id24219,0,0,0,0,0
id24220,1,0,0,0,0
id24223,0,0,0,0,0
id24224,0,0,0,0,0
id24225,0,0,0,0,0
id24228,2,0,0,1,0
id24229,0,0,0,1,0
id24231,0,0,0,0,0
id24232,2,0,0,0,0
id24233,1,1,0,0,0
id24234,0,0,0,1,0
id24235,0,1,0,0,0
id24236,1,0,0,0,0
id24237,1,0,0,0,0
id24238,0,0,0,0,0
id24239,0,0,0,0,0
id24240,1,0,0,1,0
id24242,0,0,0,0,0
id24243,0,0,0,0,0
id24244,1,0,0,0,0
id24247,0,0,0,0,0
id24248,0,0,0,0,0
id24249,0,1,0,0,0
id24250,1,0,0,0,0
id24251,0,0,0,0,0
id24252,0,0,0,0,0
id24253,0,0,0,1,0
id24257,1,0,0,0,1
id24258,1,1,0,0,0
id24259,0,0,0,2,1
id24260,0,1,0,0,0
id24261,0,0,0,0,0
id24263,0,0,0,0,0
id24267,0,2,0,0,0
id24268,0,0,0,1,0
id24270,0,1,0,0,0
id24271,0,0,0,0,0
id24272,0,1,0,0,0
id24275,0,1,1,0,1
id24276,0,0,0,1,0
id24278,0,1,0,0,0
id24280,0,0,0,0,0
id24281,0,1,0,0,0
id24282,0,0,0,0,0
id24286,2,0,0,0,0
id24287,1,2,2,1,0
id24289,1,0,0,0,0
id24290,1,1,0,0,0
id24291,3,0,0,0,0
id24293,0,1,0,0,0
id24294,0,0,1,0,0
id24295,1,0,0,0,0
id24296,1,0,0,0,0
id24298,0,0,0,0,0
id24299,0,0,0,0,0
id24301,0,0,0,0,0
id24302,0,0,0,0,0
id24303,0,1,1,0,0
id24305,0,1,1,0,0
id24306,1,0,0,0,0
id24307,0,0,0,0,0
id24308,0,0,0,0,0
id24310,0,0,0,0,0
id24311,0,0,0,1,0
id24312,1,0,0,0,0
id24315,0,0,0,0,0
id24316,1,0,0,0,0
id24317,0,0,0,0,0
id24318,0,1,0,0,0
id24319,0,0,0,0,0
id24320,0,0,0,0,0
id24321,0,0,0,0,0
id24323,0,0,1,0,0
id24325,0,0,0,1,0
id24326,0,1,0,0,0
id24327,1,0,0,0,0
id24328,0,0,0,0,0
id24329,0,0,0,0,0
id24330,0,0,0,0,0
id24333,0,0,0,0,0
id24334,0,0,0,0,0
id24335,1,0,0,0,0
id24337,1,0,0,0,0
id24339,4,3,0,0,0
id24341,1,0,0,0,0
id24342,1,0,0,1,0
id24344,0,0,0,0,0
id24345,0,0,0,0,0
id24346,2,0,1,0,0
id24347,0,0,0,0,0
id24350,0,0,0,0,0
id24351,3,0,0,1,0
id24352,0,0,0,0,0
id24355,1,1,0,0,0
id24358,0,0,0,0,0
id24360,2,1,0,0,0
id24361,0,1,0,0,0
id24363,0,1,0,0,0
id24366,0,0,0,1,0
id24371,4,0,0,0,0
id24374,1,0,0,0,0
id24375,1,0,0,0,0
id24376,0,0,0,0,0
id24378,0,0,0,0,0
id24379,0,0,0,0,0
id24380,1,0,0,0,0
id24381,0,0,0,0,0
id24384,0,0,0,0,0
id24385,0,0,0,0,0
id24386,0,0,0,0,0
id24387,0,0,0,1,0
id24388,1,1,0,0,0
id24389,1,0,0,0,0
id24390,1,0,0,0,0
id24391,0,0,0,0,0
id24392,0,0,0,0,0
id24393,0,0,0,0,0
id24395,0,0,0,0,0
id24396,0,2,0,0,0
id24397,1,0,0,0,0
id24398,0,0,0,0,0
id24399,0,0,0,0,0
id24400,0,0,0,0,0
id24401,0,0,0,0,0
id24402,1,0,0,0,0
id24403,2,0,0,0,0
id24404,0,0,0,0,0
id24406,1,0,0,0,0
id24407,0,0,0,1,0
id24408,0,1,0,0,0
id24410,2,0,0,0,0
id24412,0,0,0,0,0
id24413,5,1,0,1,0
id24415,0,0,0,0,0
id24417,0,0,0,0,0
id24418,0,0,0,0,0
id24419,0,0,0,0,0
id24420,0,0,0,0,0
id24422,1,0,2,0,0
id24425,1,0,0,0,0
id24428,1,1,0,0,0
id24429,0,2,0,0,0
id24433,0,0,0,0,0
id24434,3,0,0,0,0
id24435,0,1,0,0,0
id24436,0,1,0,0,0
id24439,0,0,0,0,0
id24440,0,0,0,0,0
id24444,0,0,0,0,0
id24445,0,0,0,0,0
id24446,0,1,0,0,0
id24448,3,0,0,0,0
id24450,1,0,0,0,0
id24451,0,0,0,1,0
id24452,0,0,0,0,0
id24453,1,0,0,0,0
id24456,1,0,0,1,0
id24457,1,0,0,0,0
id24458,0,0,0,0,0
id24459,0,1,0,1,0
id24460,1,0,1,1,0
id24461,1,0,0,0,0
id24463,1,1,0,0,0
id24464,3,0,0,0,0
id24466,0,0,0,0,0
id24467,1,0,0,0,0
id24468,0,0,0,0,0
id24469,0,0,0,0,0
id24470,0,0,0,0,0
id24471,3,2,0,0,0
id24473,0,0,0,0,0
id24474,2,2,0,0,0
id24475,0,0,0,0,0
id24477,0,1,0,0,0
id24480,0,0,0,0,0
id24481,0,0,0,0,0
id24482,0,0,0,0,0
id24483,1,0,0,0,0
id24484,1,0,0,0,0
id24486,2,0,0,0,0
id24487,0,0,0,0,0
id24488,0,0,0,0,0
id24489,1,3,0,1,0
id24490,1,1,0,0,0
id24491,2,0,0,0,0
id24492,0,0,0,0,0
id24497,1,2,0,0,0
id24498,1,0,0,0,0
id24499,0,0,0,1,0
id24500,2,0,0,0,0
id24501,2,1,0,0,0
id24502,1,0,0,0,0
id24504,0,1,0,0,0
id24505,1,0,0,0,0
id24506,0,0,0,1,0
id24510,1,1,0,0,0
id24511,1,0,0,0,1
id24513,1,0,0,0,0
id24514,0,0,0,0,0
id24515,1,0,0,0,0
id24516,2,0,0,0,0
id24518,1,0,0,0,0
id24520,0,1,0,0,0
id24521,0,0,0,0,0
id24522,0,1,0,0,0
id24523,0,0,0,0,0
id24525,0,0,0,0,0
id24526,1,0,1,0,0
id24527,1,0,0,0,0
id24528,1,0,0,1,0
id24529,0,1,1,0,0
id24530,0,0,1,0,0
id24533,0,2,0,0,0
id24534,1,0,0,0,0
id24535,0,0,0,0,0
id24537,0,0,0,0,0
id24539,0,0,0,0,0
id24540,1,0,0,0,0
id24542,2,0,0,0,0
id24543,0,0,0,0,0
id24544,1,0,0,0,0
id24545,0,0,0,1,0
id24546,1,0,0,0,0
id24547,0,0,0,1,0
id24550,2,0,0,0,0
id24551,0,1,0,1,0
id24552,0,1,0,0,0
id24553,0,1,0,0,0
id24554,0,0,0,0,0
id24555,0,0,0,0,0
id24556,0,0,0,0,0
id24561,1,0,0,1,0
id24562,0,0,0,0,0
id24564,1,0,0,0,0
id24565,1,1,0,0,0
id24566,0,0,0,0,0
id24567,0,0,0,0,0
id24568,0,0,0,0,0
id24569,0,0,0,0,0
id24570,0,0,0,0,0
id24571,0,0,0,0,0
id24572,0,0,0,0,0
id24573,0,0,0,0,2
id24575,0,1,0,0,0
id24576,0,1,1,0,0
id24577,1,0,0,0,0
id24580,0,0,0,0,0
id24581,0,1,0,0,0
id24582,0,0,0,0,0
id24583,0,0,0,0,0
id24586,0,0,0,0,0
id24587,0,0,0,0,0
id24589,0,0,0,0,0
id24591,0,0,0,0,0
id24592,2,0,0,0,0
id24593,0,0,0,0,0
id24594,2,0,0,2,0
id24595,1,2,0,0,0
id24596,0,1,0,0,0
id24600,2,2,0,0,0
id24601,1,0,0,0,0
id24602,0,0,0,0,0
id24603,0,0,0,0,0
id24604,2,0,0,0,0
id24605,0,1,0,0,0
id24606,0,0,0,0,0
id24607,1,0,0,0,0
id24609,0,1,0,0,0
id24610,3,0,0,0,0
id24612,1,0,0,0,0
id24616,0,1,0,1,0
id24618,1,1,0,0,0
id24619,0,0,0,0,0
id24620,0,0,0,0,0
id24623,0,0,0,0,0
id24625,0,1,0,0,0
id24626,0,0,0,0,0
id24630,0,0,0,0,0
id24631,1,1,0,2,0
id24632,0,0,0,0,0
id24634,0,0,0,0,0
id24635,1,0,0,0,0
id24636,0,0,0,0,0
id24637,1,0,0,0,0
id24638,0,1,0,0,0
id24639,0,0,0,0,0
id24640,0,0,0,0,0
id24642,0,0,0,0,0
id24643,0,0,1,0,0
id24644,0,0,0,0,0
id24645,0,0,0,0,0
id24646,1,0,0,1,0
id24647,0,0,0,0,0
id24650,0,0,0,0,0
id24651,0,1,0,0,0
id24652,0,1,0,0,0
id24654,0,0,0,0,0
id24655,0,1,1,0,0
id24656,2,0,0,1,0
id24657,0,1,0,0,0
id24658,0,1,0,0,0
id24661,0,0,0,1,0
id24662,0,0,0,0,0
id24663,0,1,0,0,0
id24664,0,0,0,0,0
id24665,0,0,0,0,0
id24666,1,0,0,0,0
id24667,0,1,0,0,0
id24668,0,2,0,0,0
id24669,0,0,0,0,0
id24670,0,0,0,0,0
id24671,0,1,1,0,0
id24673,0,0,0,0,0
id24674,0,0,0,0,0
id24675,1,0,0,0,0
id24678,1,0,0,0,0
id24680,1,0,0,0,0
id24682,1,0,0,0,0
id24684,0,1,0,0,0
id24686,0,3,0,0,0
id24687,1,0,0,0,0
id24690,0,0,0,0,0
id24691,1,0,0,0,0
id24693,0,0,0,0,0
id24694,0,1,0,0,0
id24696,0,0,0,1,0
id24697,0,0,0,0,0
id24698,0,0,0,0,0
id24699,0,0,0,0,0
id24700,0,1,0,0,0
id24701,0,1,0,0,0
id24702,0,0,0,0,0
id24704,1,0,0,1,0
id24705,0,1,0,0,0
id24706,0,0,0,0,0
id24708,2,0,0,0,0
id24709,0,0,0,0,0
id24714,0,0,0,0,0
id24715,0,0,0,0,0
id24716,0,0,0,0,0
id24717,2,0,1,1,0
id24718,0,0,0,0,0
id24719,0,0,0,0,0
id24721,0,1,0,0,0
id24723,0,0,0,0,0
id24726,1,0,0,0,0
id24729,0,0,0,0,0
id24730,0,0,0,0,0
id24731,0,0,0,0,0
id24733,0,0,0,0,0
id24734,4,1,0,0,0
id24735,0,0,0,0,0
id24737,0,0,0,1,0
id24739,0,0,0,0,0
id24740,0,0,0,0,0
id24741,0,0,1,0,0
id24743,2,0,0,1,0
id24744,2,1,0,0,0
id24745,1,0,0,1,0
id24746,0,0,0,0,0
id24747,2,0,0,0,0
id24748,0,0,0,0,0
id24750,0,0,0,0,0
id24751,0,1,0,0,0
id24752,0,0,0,0,0
id24753,0,0,0,1,0
id24754,0,0,0,0,0
id24755,2,0,0,1,0
id24756,0,1,0,0,0
id24758,0,0,0,0,0
id24759,0,0,0,0,0
id24760,0,0,0,0,0
id24761,0,0,0,0,0
id24762,2,1,0,1,0
id24763,0,1,0,0,0
id24764,1,0,0,1,0
id24765,2,1,0,0,0
id24766,0,0,0,0,0
id24768,0,0,0,0,0
id24769,0,0,0,0,0
id24770,0,0,0,0,0
id24772,0,0,0,0,0
id24773,0,0,0,0,0
id24774,1,2,0,0,0
id24776,2,0,0,0,0
id24778,2,1,0,0,0
id24779,1,1,0,0,0
id24781,0,0,0,0,0
id24783,0,0,0,0,0
id24784,1,0,0,0,0
id24785,0,0,0,1,0
id24786,0,1,0,1,0
id24787,0,0,0,0,0
id24788,0,0,0,0,0
id24789,2,0,0,1,0
id24790,0,0,0,0,0
id24791,0,0,0,0,0
id24792,0,0,0,0,0
id24793,0,0,0,0,0
id24795,2,1,0,0,0
id24797,0,1,0,0,0
id24798,0,0,0,0,0
id24799,0,0,0,0,0
id24800,0,1,0,0,0
id24801,0,0,0,1,0
id24802,0,0,0,0,0
id24803,0,0,0,0,0
id24804,1,0,0,0,0
id24808,1,0,0,0,0
id24810,0,0,0,0,0
id24811,0,0,0,0,0
id24814,1,0,0,0,0
id24817,0,0,0,0,0
id24818,1,2,0,0,0
id24820,0,0,0,0,0
id24821,0,0,0,0,0
id24822,0,0,1,1,0
id24823,0,0,0,0,0
id24824,1,0,0,0,0
id24826,1,0,0,0,0
id24827,0,0,0,0,0
id24828,0,0,0,0,0
id24830,0,0,0,0,0
id24831,0,0,0,0,0
id24832,3,1,0,0,0
id24833,1,0,0,0,0
id24834,0,0,0,0,0
id24835,0,1,0,0,0
id24836,1,0,0,0,0
id24838,1,1,0,0,0
id24839,0,0,0,1,0
id24840,0,1,0,2,0
id24841,0,0,0,0,0
id24844,0,0,0,0,0
id24845,1,0,0,0,0
id24847,0,1,0,0,1
id24849,1,0,0,1,0
id24851,0,0,1,0,0
id24852,4,1,0,0,0
id24853,0,0,0,0,0
id24854,0,0,0,0,0
id24855,0,1,0,0,0
id24858,0,0,0,0,0
id24859,0,0,0,0,0
id24860,0,0,0,0,0
id24861,2,0,0,0,0
id24863,0,0,0,0,0
id24864,0,0,0,0,0
id24865,0,1,0,0,0
id24866,1,0,0,0,0
id24867,0,0,0,0,0
id24868,1,0,0,0,0
id24869,0,0,0,1,0
id24872,1,0,0,0,0
id24873,0,0,0,0,0
id24874,0,0,0,0,0
id24876,1,1,0,0,0
id24877,4,2,0,0,0
id24878,0,0,1,0,0
id24881,0,0,0,1,0
id24882,2,0,0,1,0
id24883,0,1,0,2,0
id24885,3,0,1,0,0
id24886,0,0,0,0,0
id24887,0,1,0,0,0
id24888,0,1,0,0,0
id24889,0,0,0,0,0
id24890,0,0,1,0,0
id24891,1,0,0,0,0
id24892,1,0,0,0,0
id24893,0,0,0,0,0
id24895,0,0,0,0,0
id24896,0,0,0,0,0
id24897,0,0,0,0,0
id24898,1,0,0,0,0
id24899,0,0,1,0,0
id24900,6,0,0,1,1
id24902,0,0,0,0,0
id24903,0,0,0,0,0
id24906,0,0,0,0,0
id24907,0,0,0,0,0
id24908,1,2,0,0,0
id24909,1,0,0,0,0
id24910,2,0,0,0,0
id24911,0,0,0,0,0
id24913,0,0,1,0,0
id24914,0,1,0,0,0
id24916,0,0,0,0,0
id24920,0,0,0,0,0
id24922,1,0,0,0,0
id24923,2,0,0,0,0
id24924,0,0,0,1,0
id24925,0,0,1,0,0
id24926,0,0,0,0,0
id24928,0,0,0,0,0
id24929,1,1,0,0,0
id24930,1,0,2,0,0
id24931,0,0,0,0,0
id24932,0,0,1,0,0
id24938,0,0,0,0,1
id24941,0,0,0,0,0
id24943,1,0,0,0,0
id24944,1,0,0,1,0
id24946,0,0,0,0,0
id24947,0,0,0,0,0
id24948,2,0,0,0,0
id24950,1,0,0,0,0
id24951,1,0,0,1,0
id24956,0,0,0,0,0
id24958,0,1,0,0,0
id24964,0,0,0,0,0
id24966,0,2,0,0,0
id24968,1,0,0,0,0
id24969,1,0,0,0,0
id24970,2,0,0,0,0
id24971,0,0,0,0,0
id24972,3,0,0,0,0
id24974,0,0,0,0,0
id24975,0,0,0,0,0
id24977,0,0,0,0,0
id24979,0,0,0,0,0
id24980,2,0,0,0,0
id24983,0,4,0,0,0
id24984,1,1,0,0,0
id24987,1,2,0,0,0
id24988,0,1,0,1,0
id24989,0,0,0,0,0
id24991,0,0,0,0,0
id24993,0,0,0,0,0
id24994,1,0,0,0,0
id24995,0,0,0,0,0
id24997,0,0,0,2,0
id24998,0,0,0,0,0
id24999,0,0,0,0,0
id25000,0,0,0,0,1
id25002,0,0,0,1,0
id25003,0,0,0,1,0
id25004,0,1,0,0,0
id25005,1,1,0,0,0
id25006,0,1,0,0,0
id25007,0,0,0,0,0
id25009,1,0,0,1,0
id25010,0,0,0,0,0
id25011,1,1,0,0,0
id25013,0,0,0,0,0
id25014,1,0,0,0,0
id25015,0,0,0,0,0
id25016,0,1,0,0,0
id25017,0,0,0,0,0
id25019,0,0,0,0,0
id25020,1,0,0,0,0
id25021,0,0,0,0,0
id25022,0,0,0,0,0
id25024,0,0,0,1,0
id25025,0,0,0,0,0
id25026,0,0,0,0,0
id25027,0,0,0,0,0
id25028,1,1,0,0,0
id25029,0,0,0,0,0
id25030,0,0,0,0,0
id25033,0,0,0,0,0
id25035,0,0,0,0,0
id25036,0,0,0,0,0
id25037,2,0,0,0,0
id25038,0,0,0,0,0
id25041,0,1,0,1,0
id25042,0,0,0,0,0
id25043,0,0,0,0,0
id25044,0,1,0,0,0
id25045,0,0,0,0,0
id25046,0,2,0,0,0
id25048,0,0,0,0,0
id25049,0,0,0,0,0
id25050,1,3,0,0,0
id25052,2,1,0,0,0
id25054,1,0,0,0,0
id25055,0,0,0,0,0
id25056,1,0,0,0,0
id25057,0,0,0,0,0
id25058,0,0,0,0,0
id25059,0,1,0,0,0
id25062,1,0,1,0,0
id25065,1,0,1,0,0
id25066,0,1,0,1,0
id25069,0,0,0,0,1
id25070,0,0,0,0,0
id25071,0,0,0,0,0
id25072,0,0,0,0,0
id25073,0,0,0,0,0
id25074,0,0,0,1,0
id25076,0,0,0,0,0
id25077,0,0,0,0,0
id25078,0,0,0,0,0
id25079,0,0,0,0,0
id25082,0,0,0,0,0
id25083,1,0,0,0,0
id25084,1,1,0,0,0
id25085,2,0,0,0,0
id25086,1,0,0,0,0
id25087,2,1,0,1,0
id25088,0,1,0,0,0
id25089,0,0,0,0,0
id25090,0,0,0,1,0
id25091,0,1,0,0,0
id25093,0,0,0,0,0
id25094,0,0,0,0,0
id25095,0,0,0,0,0
id25096,0,0,0,0,0
id25097,0,0,0,0,0
id25099,0,0,1,0,0
id25100,0,0,0,0,0
id25102,0,0,0,0,0
id25103,4,3,0,3,0
id25104,0,0,0,0,0
id25105,0,0,0,0,0
id25108,0,0,0,0,0
id25110,0,0,0,0,0
id25111,0,0,0,0,0
id25113,0,0,1,0,0
id25114,0,1,1,1,0
id25115,3,1,0,1,0
id25116,1,1,0,0,0
id25117,0,0,0,0,0
id25118,0,1,0,0,0
id25119,2,0,0,0,0
id25120,0,0,0,0,0
id25121,0,0,0,0,0
id25122,0,0,0,0,0
id25123,0,0,0,0,0
id25124,0,1,0,0,0
id25125,2,0,0,0,0
id25127,1,0,0,0,0
id25128,3,0,2,1,1
id25129,0,0,0,0,0
id25130,0,0,0,0,0
id25131,0,0,0,1,0
id25132,1,0,1,0,0
id25133,1,0,0,0,0
id25135,0,0,1,0,0
id25137,0,0,0,0,0
id25139,0,0,0,0,0
id25141,1,0,0,0,0
id25142,0,0,0,0,0
id25143,0,0,0,0,0
id25144,0,0,0,0,0
id25146,0,0,0,0,0
id25147,1,0,0,0,0
id25148,0,1,1,0,0
id25149,0,0,0,0,0
id25150,0,0,0,0,0
id25151,0,0,0,2,0
id25152,0,0,0,0,0
id25155,2,0,0,0,0
id25156,1,2,0,1,0
id25157,0,0,0,0,0
id25158,0,0,0,0,0
id25161,0,0,0,0,0
id25162,1,1,0,0,0
id25163,1,1,1,0,0
id25164,0,0,0,0,0
id25165,0,0,0,1,0
id25166,0,0,0,0,0
id25167,0,0,1,0,0
id25168,5,0,0,1,0
id25169,1,0,0,0,0
id25170,1,0,0,0,0
id25174,0,0,0,0,0
id25176,0,0,3,1,2
id25177,0,0,0,0,0
id25180,1,0,0,0,0
id25181,0,0,0,0,0
id25182,2,1,1,1,0
id25183,0,0,0,0,0
id25184,2,1,0,0,0
id25185,0,0,0,0,0
id25186,0,0,0,0,0
id25187,0,0,1,0,0
id25190,0,0,0,0,0
id25191,3,1,0,0,0
id25192,0,1,0,0,0
id25194,0,1,0,0,0
id25195,2,0,0,0,0
id25196,0,0,0,0,0
id25197,1,0,0,0,0
id25200,0,0,0,0,0
id25201,0,2,0,1,0
id25202,0,0,0,0,0
id25203,3,0,0,1,0
id25204,0,0,0,0,0
id25205,0,0,0,0,0
id25206,0,0,0,0,0
id25208,0,0,0,0,0
id25210,0,0,0,0,0
id25213,0,0,0,0,0
id25214,0,1,0,0,0
id25215,0,0,0,0,0
id25216,0,0,0,0,1
id25217,0,0,0,0,0
id25218,0,0,0,0,0
id25219,1,0,0,0,0
id25220,1,0,0,0,0
id25221,1,0,0,1,0
id25222,0,0,0,0,0
id25223,0,1,0,0,1
id25224,0,0,0,0,0
id25227,0,0,0,0,0
id25228,2,0,0,0,0
id25229,0,0,0,0,0
id25230,0,0,0,1,0
id25231,0,0,0,0,0
id25232,0,0,0,0,0
id25234,1,0,0,0,0
id25237,0,0,0,0,0
id25239,0,1,0,0,1
id25243,3,0,0,0,0
id25244,1,0,0,1,0
id25246,0,0,0,0,0
id25248,2,1,0,0,0
id25249,1,0,0,0,0
id25250,0,0,0,0,0
id25252,0,1,0,0,0
id25253,4,0,0,0,0
id25254,0,0,1,0,0
id25255,0,0,0,0,0
id25256,1,0,0,0,0
id25257,1,1,0,0,0
id25258,0,0,0,0,0
id25260,0,0,0,0,0
id25264,1,0,0,0,0
id25265,0,1,0,0,0
id25266,3,1,0,0,0
id25267,1,0,0,0,0
id25268,0,0,0,0,0
id25269,1,0,0,0,0
id25271,0,0,0,0,0
id25273,0,0,0,0,0
id25274,0,0,0,0,0
id25276,1,1,0,0,0
id25278,0,0,0,0,0
id25280,0,0,0,0,0
id25281,0,0,0,0,0
id25282,1,1,0,0,0
id25284,0,1,0,0,0
id25285,0,0,0,0,0
id25286,0,0,0,0,0
id25287,4,4,0,1,0
id25288,0,0,0,0,0
id25289,1,0,1,0,0
id25290,0,0,0,1,0
id25293,2,1,0,0,0
id25295,0,0,0,0,0
id25296,0,0,0,0,0
id25297,0,0,0,0,0
id25298,1,0,0,0,0
id25299,1,1,0,0,0
id25300,2,0,0,0,0
id25301,0,0,0,0,0
id25302,0,0,0,0,0
id25303,0,0,0,0,0
id25304,0,0,0,0,0
id25305,0,0,0,0,0
id25306,0,1,0,1,0
id25307,0,0,0,0,0
id25308,2,2,0,0,1
id25309,0,0,0,0,0
id25310,0,0,0,1,0
id25311,0,0,0,0,0
id25312,1,0,0,0,0
id25313,0,0,0,0,1
id25314,0,0,0,0,0
id25315,1,0,0,0,0
id25316,0,0,0,0,0
id25317,0,0,0,0,0
id25318,2,1,0,0,0
id25319,0,0,0,1,0
id25321,0,0,0,0,0
id25322,1,0,0,0,0
id25323,0,0,0,0,0
id25324,1,1,0,0,0
id25325,0,0,0,0,0
id25326,0,0,0,1,0
id25328,0,0,0,0,1
id25330,0,0,0,0,0
id25332,1,0,0,0,0
id25333,0,1,0,0,0
id25334,0,0,0,1,0
id25335,0,0,0,0,0
id25336,0,0,0,1,0
id25337,0,0,0,0,0
id25339,0,0,0,0,0
id25340,1,0,0,0,0
id25341,1,0,0,0,0
id25343,2,0,0,1,0
id25345,0,0,1,0,0
id25346,0,0,0,0,0
id25347,0,0,0,1,0
id25349,0,0,0,0,0
id25351,3,2,0,0,0
id25352,0,2,0,0,0
id25353,2,0,0,1,0
