ID,word_count,syll_count,nsyll_per_word,nchar,nchar_per_word,tc_count,uc_count,punctuation_count,nStopWord,nUniqueWord,avg_word_length,ngt6lWord,unique_r,w_p,w_p_r,stop_r,w_p_stop,w_p_stop_r,num_words_upper_r,num_words_title_r,qualifier_count,thought_verbs_count,loud_verbs_count,neutral_verbs_count,quiet_verbs_count
id06677,31,43,1.3870967741935485,165,5.32258064516129,1,0,2,17,28,4.290322580645161,6,0.9032258064516129,29,0.9354838709677419,0.5483870967741935,12,0.3870967741935484,0,0.03225806451612903,0,0,0,0,0
id16623,42,61,1.4523809523809523,232,5.523809523809524,5,0,9,23,34,4.333333333333333,8,0.8095238095238095,33,0.7857142857142857,0.5476190476190477,10,0.23809523809523808,0,0.11904761904761904,1,0,0,0,0
id14178,79,108,1.3670886075949367,420,5.3164556962025316,1,0,12,49,59,4.256410256410256,16,0.7468354430379747,67,0.8481012658227848,0.620253164556962,18,0.22784810126582278,0,0.012658227848101266,2,1,0,1,0
id07938,14,22,1.5714285714285714,78,5.571428571428571,0,0,1,10,13,4.571428571428571,4,0.9285714285714286,13,0.9285714285714286,0.7142857142857143,3,0.21428571428571427,0,0,0,0,0,0,0
id00226,34,50,1.4705882352941178,194,5.705882352941177,1,0,2,20,32,4.676470588235294,8,0.9411764705882353,32,0.9411764705882353,0.5882352941176471,12,0.35294117647058826,0,0.029411764705882353,0,2,0,1,0
id05364,22,37,1.6818181818181819,134,6.090909090909091,1,0,2,12,20,5.045454545454546,7,0.9090909090909091,20,0.9090909090909091,0.5454545454545454,8,0.36363636363636365,0,0.045454545454545456,0,0,0,0,0
id19168,56,77,1.375,319,5.696428571428571,1,0,8,35,46,4.571428571428571,14,0.8214285714285714,48,0.8571428571428571,0.625,13,0.23214285714285715,0,0.017857142857142856,0,2,0,0,0
id26879,19,32,1.6842105263157894,104,5.473684210526316,0,0,2,9,17,4.421052631578948,4,0.8947368421052632,17,0.8947368421052632,0.47368421052631576,8,0.42105263157894735,0,0,0,0,0,0,0
id07963,7,7,1,28,4,0,0,2,5,7,2.857142857142857,0,1,5,0.7142857142857143,0.7142857142857143,0,0,0,0,0,0,0,0,0
id26448,12,19,1.5833333333333333,60,5,1,0,1,9,9,4,2,0.75,11,0.9166666666666666,0.75,2,0.16666666666666666,0,0.08333333333333333,0,0,0,0,0
id27316,29,57,1.9655172413793103,210,7.241379310344827,1,0,2,15,24,6.206896551724138,13,0.8275862068965517,27,0.9310344827586207,0.5172413793103449,12,0.41379310344827586,0,0.034482758620689655,2,0,0,0,0
id17087,20,23,1.15,99,4.95,1,0,2,13,17,3.9,2,0.85,18,0.9,0.65,5,0.25,0,0.05,0,0,0,0,0
id14448,22,27,1.2272727272727273,110,5,0,0,3,13,18,3.909090909090909,2,0.8181818181818182,19,0.8636363636363636,0.5909090909090909,6,0.2727272727272727,0,0,0,0,0,0,1
id10443,13,16,1.2307692307692308,65,5,2,0,2,12,12,3.923076923076923,2,0.9230769230769231,11,0.8461538461538461,0.9230769230769231,-1,-0.07692307692307693,0,0.15384615384615385,0,0,0,0,0
id12662,21,27,1.2857142857142858,115,5.476190476190476,4,0,13,13,18,3.9047619047619047,3,0.8571428571428571,8,0.38095238095238093,0.6190476190476191,-5,-0.23809523809523808,0,0.19047619047619047,1,0,1,0,0
id27882,57,100,1.7543859649122806,365,6.4035087719298245,1,0,10,34,46,5.245614035087719,19,0.8070175438596491,47,0.8245614035087719,0.5964912280701754,13,0.22807017543859648,0,0.017543859649122806,0,1,0,0,0
id08253,32,42,1.3125,164,5.125,1,0,7,24,26,3.9375,4,0.8125,25,0.78125,0.75,1,0.03125,0,0.03125,0,0,0,0,0
id08326,51,77,1.5098039215686274,296,5.803921568627451,3,0,10,31,40,4.76,11,0.7843137254901961,41,0.803921568627451,0.6078431372549019,10,0.19607843137254902,0,0.058823529411764705,2,0,0,0,0
id25976,33,45,1.3636363636363635,166,5.03030303030303,1,0,5,23,28,3.909090909090909,6,0.8484848484848485,28,0.8484848484848485,0.696969696969697,5,0.15151515151515152,0,0.030303030303030304,0,0,0,0,0
id01433,20,30,1.5,110,5.5,1,0,2,12,17,4.45,4,0.85,18,0.9,0.6,6,0.3,0,0.05,1,0,0,0,0
id09717,41,72,1.7560975609756098,270,6.585365853658536,7,0,3,18,37,5.536585365853658,18,0.9024390243902439,38,0.926829268292683,0.43902439024390244,20,0.4878048780487805,0,0.17073170731707318,0,0,0,0,0
id12325,30,41,1.3666666666666667,163,5.433333333333334,1,0,3,18,26,4.366666666666666,4,0.8666666666666667,27,0.9,0.6,9,0.3,0,0.03333333333333333,0,0,0,0,0
id05715,33,51,1.5454545454545454,187,5.666666666666667,1,0,4,22,31,4.575757575757576,6,0.9393939393939394,29,0.8787878787878788,0.6666666666666666,7,0.21212121212121213,0,0.030303030303030304,1,1,0,0,0
id18551,40,54,1.35,229,5.725,12,0,6,19,33,5.135135135135135,9,0.825,34,0.85,0.475,15,0.375,0,0.3,0,1,0,0,0
id27663,29,45,1.5517241379310345,153,5.275862068965517,1,0,2,22,27,4.241379310344827,6,0.9310344827586207,27,0.9310344827586207,0.7586206896551724,5,0.1724137931034483,0,0.034482758620689655,1,2,0,0,0
id13217,13,17,1.3076923076923077,69,5.3076923076923075,1,0,1,6,13,4.3076923076923075,3,1,12,0.9230769230769231,0.46153846153846156,6,0.46153846153846156,0,0.07692307692307693,0,0,0,0,0
id15588,17,24,1.411764705882353,94,5.529411764705882,1,0,1,13,14,4.529411764705882,3,0.8235294117647058,16,0.9411764705882353,0.7647058823529411,3,0.17647058823529413,0,0.058823529411764705,0,1,0,0,0
id12108,30,37,1.2333333333333334,151,5.033333333333333,2,0,3,17,24,3.966666666666667,2,0.8,27,0.9,0.5666666666666667,10,0.3333333333333333,0,0.06666666666666667,0,0,0,0,0
id15041,28,53,1.8928571428571428,177,6.321428571428571,1,0,4,13,27,5.214285714285714,7,0.9642857142857143,24,0.8571428571428571,0.4642857142857143,11,0.39285714285714285,0,0.03571428571428571,0,1,0,0,0
id10503,24,31,1.2916666666666667,120,5,2,0,2,16,21,3.9583333333333335,2,0.875,22,0.9166666666666666,0.6666666666666666,6,0.25,0,0.08333333333333333,0,1,0,0,0
id11778,48,81,1.6875,291,6.0625,4,0,2,30,41,5.041666666666667,13,0.8541666666666666,46,0.9583333333333334,0.625,16,0.3333333333333333,0,0.08333333333333333,0,1,0,0,0
id26469,15,20,1.3333333333333333,85,5.666666666666667,1,0,3,9,15,4.533333333333333,3,1,12,0.8,0.6,3,0.2,0,0.06666666666666667,0,0,0,0,0
id25841,15,17,1.1333333333333333,80,5.333333333333333,1,0,2,10,14,4.266666666666667,2,0.9333333333333333,13,0.8666666666666667,0.6666666666666666,3,0.2,0,0.06666666666666667,0,0,0,0,0
id03248,16,28,1.75,100,6.25,1,0,2,9,15,5.1875,5,0.9375,14,0.875,0.5625,5,0.3125,0,0.0625,1,0,0,0,0
id17487,11,14,1.2727272727272727,58,5.2727272727272725,2,0,1,7,11,4.2727272727272725,2,1,10,0.9090909090909091,0.6363636363636364,3,0.2727272727272727,0,0.18181818181818182,0,0,0,0,0
id26649,10,11,1.1,43,4.3,1,0,3,9,10,3.1,0,1,7,0.7,0.9,-2,-0.2,0,0.1,0,1,0,0,0
id16138,36,50,1.3888888888888888,210,5.833333333333333,1,0,15,25,33,4.444444444444445,6,0.9166666666666666,21,0.5833333333333334,0.6944444444444444,-4,-0.1111111111111111,0,0.027777777777777776,0,1,0,1,0
id02267,18,21,1.1666666666666667,84,4.666666666666667,3,0,2,12,15,3.611111111111111,0,0.8333333333333334,16,0.8888888888888888,0.6666666666666666,4,0.2222222222222222,0,0.16666666666666666,0,0,0,0,0
id09866,52,73,1.4038461538461537,287,5.519230769230769,1,0,5,34,38,4.4423076923076925,12,0.7307692307692307,47,0.9038461538461539,0.6538461538461539,13,0.25,0,0.019230769230769232,1,0,0,0,0
id19755,20,29,1.45,111,5.55,0,0,2,13,19,4.5,5,0.95,18,0.9,0.65,5,0.25,0,0,0,0,0,0,0
id01937,23,33,1.434782608695652,122,5.304347826086956,2,0,3,17,19,4.217391304347826,5,0.8260869565217391,20,0.8695652173913043,0.7391304347826086,3,0.13043478260869565,0,0.08695652173913043,0,0,0,1,0
id13449,16,20,1.25,86,5.375,1,0,4,7,15,4.1875,2,0.9375,12,0.75,0.4375,5,0.3125,0,0.0625,0,1,0,0,0
id25587,20,30,1.5,107,5.35,1,0,5,15,19,4.15,4,0.95,15,0.75,0.75,0,0,0,0.05,0,0,0,0,0
id22806,18,20,1.1111111111111112,83,4.611111111111111,1,0,2,14,17,3.5555555555555554,1,0.9444444444444444,16,0.8888888888888888,0.7777777777777778,2,0.1111111111111111,0,0.05555555555555555,0,0,0,0,0
id01068,31,42,1.3548387096774193,171,5.516129032258065,1,0,6,18,26,4.354838709677419,5,0.8387096774193549,25,0.8064516129032258,0.5806451612903226,7,0.22580645161290322,0,0.03225806451612903,0,1,0,0,0
id06230,9,14,1.5555555555555556,44,4.888888888888889,0,0,1,6,9,3.888888888888889,1,1,8,0.8888888888888888,0.6666666666666666,2,0.2222222222222222,0,0,0,0,0,0,0
id06519,35,57,1.6285714285714286,198,5.6571428571428575,7,0,7,18,30,4.485714285714286,6,0.8571428571428571,28,0.8,0.5142857142857142,10,0.2857142857142857,0,0.2,0,0,0,0,0
id02479,17,26,1.5294117647058822,91,5.352941176470588,1,0,2,10,14,4.294117647058823,2,0.8235294117647058,15,0.8823529411764706,0.5882352941176471,5,0.29411764705882354,0,0.058823529411764705,0,0,0,0,0
id08087,19,26,1.368421052631579,110,5.7894736842105265,1,0,3,11,17,4.684210526315789,4,0.8947368421052632,16,0.8421052631578947,0.5789473684210527,5,0.2631578947368421,0,0.05263157894736842,0,0,0,1,0
id00559,22,30,1.3636363636363635,115,5.2272727272727275,1,0,2,13,17,4.181818181818182,5,0.7727272727272727,20,0.9090909090909091,0.5909090909090909,7,0.3181818181818182,0,0.045454545454545456,0,0,0,0,0
id20258,16,24,1.5,93,5.8125,0,0,1,10,15,4.8125,5,0.9375,15,0.9375,0.625,5,0.3125,0,0,0,0,0,0,0
id13602,26,36,1.3846153846153846,151,5.8076923076923075,1,0,6,15,23,4.615384615384615,6,0.8846153846153846,20,0.7692307692307693,0.5769230769230769,5,0.19230769230769232,0,0.038461538461538464,2,0,0,0,0
id13496,50,81,1.62,296,5.92,0,0,5,31,38,4.84,12,0.76,45,0.9,0.62,14,0.28,0,0,0,1,0,0,0
id00506,35,48,1.3714285714285714,176,5.0285714285714285,3,0,2,22,27,4,7,0.7714285714285715,33,0.9428571428571428,0.6285714285714286,11,0.3142857142857143,0,0.08571428571428572,1,0,0,0,0
id04277,52,78,1.5,297,5.711538461538462,1,0,5,35,40,4.634615384615385,14,0.7692307692307693,47,0.9038461538461539,0.6730769230769231,12,0.23076923076923078,0,0.019230769230769232,0,1,0,0,0
id01093,22,30,1.3636363636363635,129,5.863636363636363,5,0,4,11,18,4.7272727272727275,5,0.8181818181818182,18,0.8181818181818182,0.5,7,0.3181818181818182,0,0.22727272727272727,0,0,0,0,0
id16788,26,40,1.5384615384615385,166,6.384615384615385,5,0,2,13,25,5.346153846153846,7,0.9615384615384616,24,0.9230769230769231,0.5,11,0.4230769230769231,0,0.19230769230769232,0,1,0,0,0
id06750,26,37,1.4230769230769231,149,5.730769230769231,1,0,3,14,24,4.653846153846154,5,0.9230769230769231,23,0.8846153846153846,0.5384615384615384,9,0.34615384615384615,0,0.038461538461538464,0,0,0,0,0
id11052,77,53,0.6883116883116883,376,4.883116883116883,10,0,17,15,54,3.9054054054054053,8,0.7012987012987013,60,0.7792207792207793,0.19480519480519481,45,0.5844155844155844,0,0.12987012987012986,0,1,0,0,0
id16972,12,19,1.5833333333333333,63,5.25,0,0,1,10,10,4.25,1,0.8333333333333334,11,0.9166666666666666,0.8333333333333334,1,0.08333333333333333,0,0,2,0,0,0,0
id05477,32,43,1.34375,169,5.28125,1,0,4,20,28,4.1875,4,0.875,28,0.875,0.625,8,0.25,0,0.03125,0,0,0,0,0
id14072,27,34,1.2592592592592593,133,4.925925925925926,4,0,12,22,21,3.5185185185185186,2,0.7777777777777778,15,0.5555555555555556,0.8148148148148148,-7,-0.25925925925925924,0,0.14814814814814814,0,0,0,0,0
id17337,8,10,1.25,41,5.125,1,0,2,6,6,4,1,0.75,6,0.75,0.75,0,0,0,0.125,1,0,0,0,0
id17250,78,120,1.5384615384615385,470,6.0256410256410255,1,0,9,49,60,4.923076923076923,21,0.7692307692307693,69,0.8846153846153846,0.6282051282051282,20,0.2564102564102564,0,0.01282051282051282,1,0,0,0,0
id05256,25,44,1.76,162,6.48,1,0,5,14,24,5.32,8,0.96,20,0.8,0.56,6,0.24,0,0.04,0,3,0,0,0
id09148,14,26,1.8571428571428572,97,6.928571428571429,1,0,2,7,14,5.857142857142857,6,1,12,0.8571428571428571,0.5,5,0.35714285714285715,0,0.07142857142857142,0,1,0,0,0
id12029,13,23,1.7692307692307692,77,5.923076923076923,1,0,1,9,13,4.923076923076923,3,1,12,0.9230769230769231,0.6923076923076923,3,0.23076923076923078,0,0.07692307692307693,1,0,0,0,0
id12599,38,66,1.736842105263158,226,5.947368421052632,1,0,4,21,33,4.868421052631579,8,0.868421052631579,34,0.8947368421052632,0.5526315789473685,13,0.34210526315789475,0,0.02631578947368421,1,1,0,0,0
id08918,30,42,1.4,163,5.433333333333334,1,0,4,17,28,4.333333333333333,6,0.9333333333333333,26,0.8666666666666667,0.5666666666666667,9,0.3,0,0.03333333333333333,0,1,0,0,0
id12434,27,44,1.6296296296296295,162,6,1,0,3,17,26,4.925925925925926,8,0.9629629629629629,24,0.8888888888888888,0.6296296296296297,7,0.25925925925925924,0,0.037037037037037035,3,0,0,0,0
id00060,24,38,1.5833333333333333,135,5.625,3,0,2,15,21,4.583333333333333,7,0.875,22,0.9166666666666666,0.625,7,0.2916666666666667,0,0.125,0,1,0,0,0
id27118,9,18,2,65,7.222222222222222,1,0,1,4,9,6.222222222222222,5,1,8,0.8888888888888888,0.4444444444444444,4,0.4444444444444444,0,0.1111111111111111,0,0,0,0,0
id03651,17,29,1.7058823529411764,108,6.352941176470588,1,0,4,8,15,5.625,8,0.8823529411764706,13,0.7647058823529411,0.47058823529411764,5,0.29411764705882354,0,0.058823529411764705,0,0,0,1,0
id26046,31,44,1.4193548387096775,179,5.774193548387097,1,0,2,16,26,4.741935483870968,8,0.8387096774193549,29,0.9354838709677419,0.5161290322580645,13,0.41935483870967744,0,0.03225806451612903,0,1,1,0,0
id09726,22,28,1.2727272727272727,114,5.181818181818182,1,0,6,13,19,4.55,4,0.8636363636363636,16,0.7272727272727273,0.5909090909090909,3,0.13636363636363635,0,0.045454545454545456,0,0,0,0,0
id07742,14,17,1.2142857142857142,74,5.285714285714286,1,0,4,10,13,4.071428571428571,3,0.9285714285714286,10,0.7142857142857143,0.7142857142857143,0,0,0,0.07142857142857142,0,1,0,0,0
id24993,14,21,1.5,75,5.357142857142857,2,0,1,9,14,4.357142857142857,3,1,13,0.9285714285714286,0.6428571428571429,4,0.2857142857142857,0,0.14285714285714285,0,0,0,0,0
id17958,20,28,1.4,111,5.55,0,0,3,14,18,4.45,3,0.9,17,0.85,0.7,3,0.15,0,0,1,0,0,0,0
id24872,28,39,1.3928571428571428,153,5.464285714285714,1,0,3,17,21,4.392857142857143,2,0.75,25,0.8928571428571429,0.6071428571428571,8,0.2857142857142857,0,0.03571428571428571,1,0,0,0,0
id15784,21,23,1.0952380952380953,94,4.476190476190476,4,0,3,16,18,3.3333333333333335,1,0.8571428571428571,18,0.8571428571428571,0.7619047619047619,2,0.09523809523809523,0,0.19047619047619047,0,0,0,0,0
id22552,32,50,1.5625,184,5.75,3,0,5,15,30,4.625,7,0.9375,27,0.84375,0.46875,12,0.375,0,0.09375,0,0,1,0,0
id21178,38,50,1.3157894736842106,191,5.026315789473684,4,0,3,23,30,3.973684210526316,4,0.7894736842105263,35,0.9210526315789473,0.6052631578947368,12,0.3157894736842105,0,0.10526315789473684,1,1,0,0,0
id19939,18,24,1.3333333333333333,94,5.222222222222222,1,0,4,15,17,4.055555555555555,2,0.9444444444444444,14,0.7777777777777778,0.8333333333333334,-1,-0.05555555555555555,0,0.05555555555555555,1,0,0,0,0
id08328,7,6,0.8571428571428571,34,4.857142857142857,5,0,5,2,6,4.166666666666667,0,0.8571428571428571,2,0.2857142857142857,0.2857142857142857,0,0,0,0.7142857142857143,0,1,0,0,0
id26767,20,35,1.75,132,6.6,1,0,3,15,19,5.5,7,0.95,17,0.85,0.75,2,0.1,0,0.05,2,0,0,0,0
id00614,21,27,1.2857142857142858,116,5.523809523809524,5,0,2,13,19,4.476190476190476,4,0.9047619047619048,19,0.9047619047619048,0.6190476190476191,6,0.2857142857142857,0,0.23809523809523808,0,0,0,0,0
id21338,22,28,1.2727272727272727,124,5.636363636363637,1,0,2,13,18,4.590909090909091,6,0.8181818181818182,20,0.9090909090909091,0.5909090909090909,7,0.3181818181818182,0,0.045454545454545456,0,0,0,0,0
id02263,19,25,1.3157894736842106,100,5.2631578947368425,4,0,2,12,19,4.2105263157894735,3,1,17,0.8947368421052632,0.631578947368421,5,0.2631578947368421,0,0.21052631578947367,0,0,0,0,0
id11418,49,56,1.1428571428571428,239,4.877551020408164,1,0,7,36,44,3.7551020408163267,4,0.8979591836734694,42,0.8571428571428571,0.7346938775510204,6,0.12244897959183673,0,0.02040816326530612,1,0,0,1,0
id08005,18,28,1.5555555555555556,98,5.444444444444445,1,0,2,12,17,4.388888888888889,4,0.9444444444444444,16,0.8888888888888888,0.6666666666666666,4,0.2222222222222222,0,0.05555555555555555,0,0,0,0,0
id12407,36,43,1.1944444444444444,181,5.027777777777778,0,0,8,28,32,3.8333333333333335,4,0.8888888888888888,28,0.7777777777777778,0.7777777777777778,0,0,0,0,1,1,1,1,0
id26064,49,77,1.5714285714285714,290,5.918367346938775,3,0,6,29,41,4.816326530612245,11,0.8367346938775511,43,0.8775510204081632,0.5918367346938775,14,0.2857142857142857,0,0.061224489795918366,0,0,0,0,0
id26512,24,33,1.375,122,5.083333333333333,2,0,4,18,23,4.217391304347826,5,0.9583333333333334,20,0.8333333333333334,0.75,2,0.08333333333333333,0,0.08333333333333333,1,0,0,0,0
id08834,39,56,1.435897435897436,218,5.589743589743589,2,0,5,26,33,4.487179487179487,9,0.8461538461538461,34,0.8717948717948718,0.6666666666666666,8,0.20512820512820512,0,0.05128205128205128,0,0,0,0,0
id11723,7,9,1.2857142857142858,35,5,1,0,1,5,7,4,1,1,6,0.8571428571428571,0.7142857142857143,1,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0
id08334,6,8,1.3333333333333333,24,4,0,0,1,5,6,3,0,1,5,0.8333333333333334,0.8333333333333334,0,0,0,0,0,0,0,0,0
id26198,27,36,1.3333333333333333,137,5.074074074074074,1,0,2,21,24,4.037037037037037,4,0.8888888888888888,25,0.9259259259259259,0.7777777777777778,4,0.14814814814814814,0,0.037037037037037035,2,0,0,0,1
id07433,19,30,1.5789473684210527,112,5.894736842105263,10,5,2,7,19,4.842105263157895,7,1,17,0.8947368421052632,0.3684210526315789,10,0.5263157894736842,0.2631578947368421,0.5263157894736842,0,0,0,0,0
id19570,28,39,1.3928571428571428,151,5.392857142857143,3,0,5,16,22,4.25,6,0.7857142857142857,23,0.8214285714285714,0.5714285714285714,7,0.25,0,0.10714285714285714,0,0,0,0,0
id19211,34,49,1.4411764705882353,187,5.5,1,0,2,24,31,4.470588235294118,8,0.9117647058823529,32,0.9411764705882353,0.7058823529411765,8,0.23529411764705882,0,0.029411764705882353,0,0,0,0,0
id18993,42,71,1.6904761904761905,239,5.690476190476191,2,0,4,27,35,4.619047619047619,8,0.8333333333333334,38,0.9047619047619048,0.6428571428571429,11,0.2619047619047619,0,0.047619047619047616,0,1,0,0,0
id11458,34,42,1.2352941176470589,191,5.617647058823529,1,0,5,23,29,4.5,6,0.8529411764705882,29,0.8529411764705882,0.6764705882352942,6,0.17647058823529413,0,0.029411764705882353,1,0,0,1,1
id19063,26,39,1.5,145,5.576923076923077,2,0,3,20,22,4.5,5,0.8461538461538461,23,0.8846153846153846,0.7692307692307693,3,0.11538461538461539,0,0.07692307692307693,0,1,0,1,0
id10121,33,53,1.606060606060606,204,6.181818181818182,2,0,3,19,26,5.121212121212121,10,0.7878787878787878,30,0.9090909090909091,0.5757575757575758,11,0.3333333333333333,0,0.06060606060606061,0,0,0,0,0
id15354,27,47,1.7407407407407407,175,6.481481481481482,1,0,4,12,24,5.37037037037037,8,0.8888888888888888,23,0.8518518518518519,0.4444444444444444,11,0.4074074074074074,0,0.037037037037037035,0,0,0,0,0
id00791,13,22,1.6923076923076923,82,6.3076923076923075,3,0,2,7,13,5.230769230769231,4,1,11,0.8461538461538461,0.5384615384615384,4,0.3076923076923077,0,0.23076923076923078,0,0,0,0,0
id18033,24,36,1.5,143,5.958333333333333,0,0,9,11,21,4.625,7,0.875,15,0.625,0.4583333333333333,4,0.16666666666666666,0,0,1,1,0,0,0
id09849,14,22,1.5714285714285714,83,5.928571428571429,1,0,2,7,14,4.857142857142857,4,1,12,0.8571428571428571,0.5,5,0.35714285714285715,0,0.07142857142857142,1,0,0,0,0
id00609,19,29,1.5263157894736843,109,5.7368421052631575,1,0,2,11,16,4.684210526315789,4,0.8421052631578947,17,0.8947368421052632,0.5789473684210527,6,0.3157894736842105,0,0.05263157894736842,0,0,0,0,0
id09355,10,12,1.2,50,5,1,0,2,5,10,3.9,0,1,8,0.8,0.5,3,0.3,0,0.1,0,0,0,0,0
id12060,87,121,1.3908045977011494,451,5.183908045977011,5,0,6,59,66,4.126436781609195,14,0.7586206896551724,81,0.9310344827586207,0.6781609195402298,22,0.25287356321839083,0,0.05747126436781609,1,1,1,0,0
id08050,22,28,1.2727272727272727,116,5.2727272727272725,1,0,2,17,19,4.2272727272727275,2,0.8636363636363636,20,0.9090909090909091,0.7727272727272727,3,0.13636363636363635,0,0.045454545454545456,1,0,0,0,0
id06918,25,38,1.52,142,5.68,1,0,4,16,22,4.56,5,0.88,21,0.84,0.64,5,0.2,0,0.04,1,0,0,0,0
id27890,51,61,1.196078431372549,256,5.019607843137255,1,0,6,31,40,3.9215686274509802,4,0.7843137254901961,45,0.8823529411764706,0.6078431372549019,14,0.27450980392156865,0,0.0196078431372549,1,1,0,0,0
id20070,25,34,1.36,129,5.16,1,0,2,14,22,4.12,5,0.88,23,0.92,0.56,9,0.36,0,0.04,0,0,0,0,0
id10576,50,69,1.38,292,5.84,1,0,8,29,43,4.7,10,0.86,42,0.84,0.58,13,0.26,0,0.02,0,1,0,0,0
id03183,22,28,1.2727272727272727,113,5.136363636363637,1,0,4,13,19,4.285714285714286,5,0.8636363636363636,18,0.8181818181818182,0.5909090909090909,5,0.22727272727272727,0,0.045454545454545456,1,0,0,0,0
id22170,43,58,1.3488372093023255,216,5.023255813953488,1,0,3,31,35,3.9767441860465116,6,0.813953488372093,40,0.9302325581395349,0.7209302325581395,9,0.20930232558139536,0,0.023255813953488372,1,0,0,0,0
id09697,17,22,1.2941176470588236,99,5.823529411764706,2,0,4,11,17,4.647058823529412,3,1,13,0.7647058823529411,0.6470588235294118,2,0.11764705882352941,0,0.11764705882352941,0,0,1,0,0
id17703,19,28,1.4736842105263157,116,6.105263157894737,1,0,1,11,18,5.105263157894737,4,0.9473684210526315,18,0.9473684210526315,0.5789473684210527,7,0.3684210526315789,0,0.05263157894736842,0,0,0,0,1
id25613,5,4,0.8,26,5.2,0,4,4,0,4,4.5,1,0.8,1,0.2,0,1,0.2,0.8,0,0,0,0,0,0
id03612,33,49,1.4848484848484849,197,5.96969696969697,2,0,4,24,31,4.878787878787879,7,0.9393939393939394,29,0.8787878787878788,0.7272727272727273,5,0.15151515151515152,0,0.06060606060606061,0,0,0,0,0
id07792,8,14,1.75,60,7.5,4,0,3,2,8,5.875,2,1,5,0.625,0.25,3,0.375,0,0.5,0,0,0,0,0
id13612,9,12,1.3333333333333333,48,5.333333333333333,1,0,3,5,8,4.875,1,0.8888888888888888,6,0.6666666666666666,0.5555555555555556,1,0.1111111111111111,0,0.1111111111111111,0,0,0,0,0
id12559,25,35,1.4,138,5.52,1,0,1,17,18,4.52,4,0.72,24,0.96,0.68,7,0.28,0,0.04,0,0,0,0,0
id20379,31,54,1.7419354838709677,189,6.096774193548387,0,0,6,16,27,4.935483870967742,10,0.8709677419354839,25,0.8064516129032258,0.5161290322580645,9,0.2903225806451613,0,0,0,0,0,0,0
id06504,15,18,1.2,71,4.733333333333333,1,0,4,6,14,3.533333333333333,0,0.9333333333333333,11,0.7333333333333333,0.4,5,0.3333333333333333,0,0.06666666666666667,0,0,0,0,0
id19983,38,62,1.631578947368421,237,6.2368421052631575,1,0,6,20,30,5.105263157894737,11,0.7894736842105263,32,0.8421052631578947,0.5263157894736842,12,0.3157894736842105,0,0.02631578947368421,0,1,0,0,0
id20887,27,46,1.7037037037037037,176,6.518518518518518,2,0,2,14,26,5.481481481481482,8,0.9629629629629629,25,0.9259259259259259,0.5185185185185185,11,0.4074074074074074,0,0.07407407407407407,2,1,0,0,0
id27821,75,118,1.5733333333333333,461,6.1466666666666665,15,0,9,33,57,5.333333333333333,21,0.76,66,0.88,0.44,33,0.44,0,0.2,0,1,0,0,0
id14224,63,87,1.380952380952381,355,5.634920634920635,1,0,4,32,44,4.587301587301587,13,0.6984126984126984,59,0.9365079365079365,0.5079365079365079,27,0.42857142857142855,0,0.015873015873015872,1,0,0,1,0
id23643,38,49,1.2894736842105263,181,4.7631578947368425,3,0,3,26,34,3.710526315789474,5,0.8947368421052632,35,0.9210526315789473,0.6842105263157895,9,0.23684210526315788,0,0.07894736842105263,1,0,0,0,0
id00383,5,9,1.8,34,6.8,1,0,1,2,5,5.8,2,1,4,0.8,0.4,2,0.4,0,0.2,0,0,0,0,0
id21306,4,10,2.5,38,9.5,2,0,2,1,4,8.25,3,1,2,0.5,0.25,1,0.25,0,0.5,0,0,0,0,0
id01541,29,48,1.6551724137931034,179,6.172413793103448,1,0,2,20,25,5.137931034482759,7,0.8620689655172413,27,0.9310344827586207,0.6896551724137931,7,0.2413793103448276,0,0.034482758620689655,0,0,0,0,0
id18272,19,27,1.4210526315789473,110,5.7894736842105265,1,0,1,10,16,4.7894736842105265,5,0.8421052631578947,18,0.9473684210526315,0.5263157894736842,8,0.42105263157894735,0,0.05263157894736842,0,0,0,0,0
id11621,30,47,1.5666666666666667,178,5.933333333333334,0,0,5,15,25,4.8,8,0.8333333333333334,25,0.8333333333333334,0.5,10,0.3333333333333333,0,0,0,0,0,0,0
id17861,43,67,1.558139534883721,254,5.906976744186046,2,0,3,21,39,4.8604651162790695,12,0.9069767441860465,40,0.9302325581395349,0.4883720930232558,19,0.4418604651162791,0,0.046511627906976744,0,1,0,0,0
id06372,28,39,1.3928571428571428,164,5.857142857142857,1,0,3,13,24,4.785714285714286,6,0.8571428571428571,25,0.8928571428571429,0.4642857142857143,12,0.42857142857142855,0,0.03571428571428571,0,0,0,0,0
id27279,17,20,1.1764705882352942,91,5.352941176470588,2,0,3,7,15,4.625,3,0.8823529411764706,14,0.8235294117647058,0.4117647058823529,7,0.4117647058823529,0,0.11764705882352941,0,0,0,0,0
id25434,20,35,1.75,129,6.45,1,0,3,13,17,5.35,4,0.85,17,0.85,0.65,4,0.2,0,0.05,0,0,0,0,0
id21515,45,73,1.6222222222222222,276,6.133333333333334,0,0,2,24,39,5.111111111111111,13,0.8666666666666667,43,0.9555555555555556,0.5333333333333333,19,0.4222222222222222,0,0,1,1,0,0,1
